VendorNumber,VendorName,Brand,Description,PurchasePrice,actualprice,Volume,totalpurchasequantity,totalpurchasedollars,totalsalesquantity,totalsalesdollars,totalsalesprice,totalexcisetax,freightcost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
7153,PINE STATE TRADING CO,8459,Pardiac VS French Brandy,12.79,15.99,750.0,121.0,1547.59,100.0,1305.0000000000005,100.0,78.90999999999997,15884.819999999998,-242.58999999999946,-18.589272030651294,0.8264462809917356,0.8432465963207313
10754,PERFECTA WINES,23769,Ch Pape Clement 12 Pess-Leog,73.68,111.99,750.0,21.0,1547.28,50.0,5599.5,50.0,5.540000000000001,28720.52,4052.2200000000003,72.36753281542995,2.380952380952381,3.6189312858693965
9552,M S WALKER INC,24700,Cavas Hill 1887 Brut Cava,8.44,14.99,750.0,183.0,1544.5199999999998,126.0,1724.7400000000007,126.0,13.97,55551.819999999985,180.22000000000094,10.449111170379354,0.6885245901639344,1.1166835003755218
660,SAZERAC NORTH AMERICA INC.,8322,Chi Chi's Ruby Red Margarita,6.24,10.99,1750.0,247.0,1541.280000000001,582.0,4780.180000000004,582.0,1069.9399999999982,17932.329999999994,3238.900000000003,67.75686271228281,2.3562753036437245,3.101435170767155
2000,SOUTHERN WINE & SPIRITS NE,19954,Ch Cos d'Estournel 10,308.21,449.99,750.0,5.0,1541.05,6.0,2699.94,6.0,0.67,19016.59,1158.89,42.92280569197835,1.2,1.7520132377275235
4425,MARTIGNETTI COMPANIES,26423,Arnaldo Caprai Grecante Grec,12.83,18.99,750.0,120.0,1539.6000000000001,85.0,1614.15,85.0,9.46,144929.24,74.54999999999995,4.618529876405535,0.7083333333333334,1.0484216679657052
3252,E & J GALLO WINERY,25724,Storypoint Chardonnay,6.41,9.49,750.0,240.0,1538.4000000000005,227.0,2154.2299999999996,227.0,25.520000000000003,61966.909999999996,615.829999999999,28.587012528838574,0.9458333333333333,1.400305512220488
4425,MARTIGNETTI COMPANIES,25225,Ch Montelena Cab Svgn 2006,96.02,144.99,750.0,16.0,1536.32,14.0,2029.8600000000001,14.0,1.56,144929.24,493.5400000000002,24.31399209797721,0.875,1.3212481774630287
90024,VINILANDIA USA,22591,Ch Manos Cadillac,10.52,15.99,375.0,146.0,1535.92,1.0,15.99,1.0,0.06,2802.6400000000003,-1519.93,-9505.503439649781,0.00684931506849315,0.010410698473878847
4425,MARTIGNETTI COMPANIES,22798,Elk Cove La Boheme Pnt Nr,31.33,46.99,750.0,49.0,1535.17,63.0,2960.3700000000003,63.0,6.97,144929.24,1425.2000000000003,48.14263081979618,1.2857142857142858,1.928366239569559
2561,EDRINGTON AMERICAS,4575,Brugal XV Rum,19.37,24.99,750.0,79.0,1530.23,399.0,9971.009999999986,399.0,314.49000000000024,9654.500000000002,8440.779999999986,84.65320965478922,5.050632911392405,6.51602046751141
4425,MARTIGNETTI COMPANIES,4627,Wiggly Bridge Gold Rum,36.43,46.99,750.0,42.0,1530.06,126.0,6298.739999999998,126.0,99.30999999999995,144929.24,4768.6799999999985,75.70847502833901,3.0,4.116662091682678
9552,M S WALKER INC,24125,Botani 13 Muscat Srra Malaga,10.06,16.99,750.0,152.0,1529.1200000000003,242.0,4074.580000000001,242.0,26.960000000000008,55551.819999999985,2545.4600000000005,62.47171487613448,1.5921052631578947,2.664656796065711
4425,MARTIGNETTI COMPANIES,44993,Red Truck Pnt Nr Cal,5.59,11.99,750.0,273.0,1526.07,269.0,2283.8100000000004,269.0,30.019999999999996,144929.24,757.7400000000005,33.17876706030714,0.9853479853479854,1.496530303328157
2000,SOUTHERN WINE & SPIRITS NE,26266,The Divining Rod Pinot Noir,11.56,16.99,750.0,132.0,1525.92,2.0,33.98,2.0,0.22,19016.59,-1491.94,-4390.64155385521,0.015151515151515152,0.022268533081681866
4425,MARTIGNETTI COMPANIES,14635,Marcarini Ciabot Camerano,11.56,16.99,750.0,132.0,1525.92,39.0,662.61,39.0,4.3100000000000005,144929.24,-863.3100000000001,-130.2893104541133,0.29545454545454547,0.4342363950927965
9744,FREDERICK WILDMAN & SONS,26687,Dom Faiveley Nuits Porets 14,50.65,76.99,750.0,30.0,1519.5,0.0,0.0,0.0,0.0,3999.9299999999994,-1519.5,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,23103,DeLille Cellars Gr Ciel Cab,84.41,129.99,750.0,18.0,1519.38,35.0,4549.650000000001,35.0,3.9100000000000006,144929.24,3030.2700000000004,66.60446407965448,1.9444444444444444,2.9944121944477353
9744,FREDERICK WILDMAN & SONS,20743,Churchill's Late Bottled 05,16.88,25.99,750.0,90.0,1519.1999999999998,90.0,2225.1000000000004,90.0,9.990000000000002,3999.9299999999994,705.9000000000005,31.72441688014024,1.0,1.4646524486571884
1392,CONSTELLATION BRANDS INC,8634,Manischewitz Cream White Cnd,6.1,8.99,1500.0,249.0,1518.8999999999999,211.0,1839.8900000000006,211.0,331.95999999999975,79528.99,320.9900000000007,17.446151672110865,0.8473895582329317,1.2113305681743372
1590,DIAGEO CHATEAU ESTATE WINES,32303,Dynamite Merlot N Cst,8.16,11.99,750.0,186.0,1517.7600000000002,213.0,2711.8700000000013,213.0,23.62000000000001,7259.75,1194.110000000001,44.03271543252444,1.1451612903225807,1.7867581172253852
4425,MARTIGNETTI COMPANIES,21731,Ch Moulin de la Rose St-Juln,45.94,67.99,750.0,33.0,1516.02,88.0,5983.119999999999,88.0,9.82,144929.24,4467.0999999999985,74.66171495808206,2.6666666666666665,3.946597010593527
7245,PROXIMO SPIRITS INC.,2859,Bushmills Irish Honey,12.94,17.99,750.0,117.0,1513.9800000000005,784.0,16814.15999999996,784.0,617.9799999999998,38994.78000000001,15300.17999999996,90.99580353701879,6.700854700854701,11.105932707169153
3252,E & J GALLO WINERY,28038,Andre Spumante Calif,3.71,5.99,750.0,408.0,1513.6799999999996,385.0,2295.15,385.0,43.279999999999994,61966.909999999996,781.4700000000005,34.04875498333445,0.9436274509803921,1.5162716029808154
9552,M S WALKER INC,22937,Tranzind Red Blend,8.55,14.99,750.0,177.0,1513.35,160.0,2504.4000000000005,160.0,17.760000000000012,55551.819999999985,991.0500000000006,39.57235265931961,0.903954802259887,1.6548716423827936
4425,MARTIGNETTI COMPANIES,26848,Speri Amarone Del Valpoicela,50.33,74.99,750.0,30.0,1509.9,24.0,1799.76,24.0,2.6500000000000004,144929.24,289.8599999999999,16.105480730764096,0.8,1.1919729783429365
4425,MARTIGNETTI COMPANIES,27878,Poderi Le Ripi Amore e Magia,25.16,36.99,750.0,60.0,1509.6000000000001,1.0,36.99,1.0,0.11,144929.24,-1472.6100000000001,-3981.10300081103,0.016666666666666666,0.024503179650238474
9165,ULTRA BEVERAGE COMPANY LLP,19552,Tenuta Alzatura Sagrantino,12.9,37.99,750.0,117.0,1509.3000000000002,324.0,6476.76,324.0,36.239999999999995,68054.70000000003,4967.46,76.69668167417042,2.769230769230769,4.2912343470483005
1128,BROWN-FORMAN CORP,2777,Woodford Rsv Federal Cigar,35.93,45.99,1000.0,42.0,1509.06,42.0,1931.58,42.0,44.1,68601.68000000001,422.52,21.87432050445749,1.0,1.2799888672418591
2242,DELICATO VINEYARDS INC,18386,Sequin Delicately Rose,4.76,6.99,750.0,317.0,1508.92,292.0,2041.0800000000006,292.0,32.69,7982.649999999999,532.1600000000005,26.072471436690396,0.9211356466876972,1.352676086207354
3252,E & J GALLO WINERY,18853,Barefoot Cellars Pink Moscat,4.41,6.49,187.0,342.0,1508.220000000001,320.0,2076.8000000000006,320.0,9.159999999999997,61966.909999999996,568.5799999999997,27.377696456086266,0.935672514619883,1.376987442150349
4425,MARTIGNETTI COMPANIES,21196,Paul Hobbs Crossbarn Chard,17.33,25.99,750.0,87.0,1507.71,211.0,5527.890000000001,211.0,23.430000000000007,144929.24,4020.180000000001,72.72539793664491,2.425287356321839,3.666414628807928
7153,PINE STATE TRADING CO,2491,Catskill Defiant Rye,23.91,42.99,375.0,63.0,1506.3300000000002,100.0,4026.9999999999986,100.0,39.24,15884.819999999998,2520.6699999999983,62.59423888750929,1.5873015873015872,2.6733849820424465
7153,PINE STATE TRADING CO,4219,Commander Quincy's Rum Toddy,10.68,13.99,750.0,141.0,1505.8799999999999,495.0,6925.049999999998,495.0,390.1300000000002,15884.819999999998,5419.169999999998,78.25459743972966,3.5106382978723403,4.598673201051876
1392,CONSTELLATION BRANDS INC,6166,Casa Noble X Anejo C Santana,300.74,399.99,750.0,5.0,1503.7,1.0,399.99,1.0,0.79,79528.99,-1103.71,-275.934398359959,0.2,0.2660038571523575
2242,DELICATO VINEYARDS INC,16245,Domino Cab Svgn,5.36,7.99,1500.0,280.0,1500.8000000000004,279.0,2229.210000000001,279.0,62.690000000000005,7982.649999999999,728.4100000000005,32.67570125739613,0.9964285714285714,1.485347814498934
90024,VINILANDIA USA,22016,Foss Marai Prosecco,4.44,6.79,187.0,338.0,1500.7199999999998,434.0,2946.8599999999988,434.0,12.549999999999997,2802.6400000000003,1446.139999999999,49.073929538559675,1.2840236686390532,1.963630790553867
6213,MHW LTD,4511,Camus Extra Elegance,249.99,339.99,750.0,6.0,1499.94,26.0,8839.74,26.0,20.52,9621.580000000002,7339.799999999999,83.03185387805523,4.333333333333333,5.893395735829433
9744,FREDERICK WILDMAN & SONS,22433,Dom Prieur Meurslt Mazray 13,49.99,75.99,750.0,30.0,1499.7,22.0,1671.7799999999997,22.0,2.45,3999.9299999999994,172.0799999999997,10.293220399813356,0.7333333333333333,1.1147429485897178
90017,THE IMPORTED GRAPE LLC,20091,Dos Minas Malbec,5.51,11.99,750.0,272.0,1498.7199999999998,231.0,2739.6900000000005,231.0,25.890000000000004,80.03,1240.9700000000007,45.296000642408465,0.8492647058823529,1.8280199103234767
6213,MHW LTD,834,Bols Brown Creme de Cacao,7.68,9.99,1000.0,195.0,1497.6,200.0,1998.0000000000011,200.0,209.9999999999998,9621.580000000002,500.4000000000012,25.045045045045093,1.0256410256410255,1.3341346153846163
4425,MARTIGNETTI COMPANIES,24494,Buehler Wh Znfdl Napa,6.8,9.99,750.0,220.0,1496.0,204.0,2037.9599999999998,204.0,22.949999999999996,144929.24,541.9599999999998,26.593259926593255,0.9272727272727272,1.362272727272727
2242,DELICATO VINEYARDS INC,17615,Bota Box Rsl,12.16,17.99,3000.0,123.0,1495.6800000000003,112.0,2094.8800000000006,112.0,50.399999999999984,7982.649999999999,599.2000000000003,28.603070342931343,0.9105691056910569,1.400620453572957
7153,PINE STATE TRADING CO,38303,Dry Creek Heritage Cln Znfdl,15.58,23.99,750.0,96.0,1495.68,52.0,1247.48,52.0,5.77,15884.819999999998,-248.20000000000005,-19.89611055888672,0.5416666666666666,0.8340554129225503
10754,PERFECTA WINES,43789,Oakhurst Happy Camp Cab Svgn,7.33,10.99,750.0,204.0,1495.3200000000004,187.0,2055.13,187.0,21.0,28720.52,559.8099999999997,27.239639341550152,0.9166666666666666,1.3743747157798996
8673,STE MICHELLE WINE ESTATES,24243,Tenet Syrah The Pundit,12.98,19.99,750.0,115.0,1492.6999999999998,133.0,2706.6700000000005,133.0,14.740000000000006,15919.700000000003,1213.9700000000007,44.85105313909713,1.1565217391304348,1.8132712534333764
12331,STELLAR IMPORTING CO LLC,45521,Nasiakos Nemea Rd,13.81,20.99,750.0,108.0,1491.48,85.0,1784.15,85.0,9.540000000000001,119.22999999999998,292.6700000000001,16.403889807471348,0.7870370370370371,1.196227907849921
4425,MARTIGNETTI COMPANIES,10910,Marcarini Barolo Brunate,41.37,59.99,750.0,36.0,1489.32,33.0,1979.67,33.0,3.6500000000000004,144929.24,490.35000000000014,24.769279728439596,0.9166666666666666,1.3292442188381275
1650,Circa Wines,24512,Tin Barn Cab Svgn Sonoma Cty,13.79,21.99,750.0,108.0,1489.32,76.0,1671.24,76.0,8.530000000000001,211.96999999999997,181.92000000000007,10.885330652689024,0.7037037037037037,1.1221497059060512
4425,MARTIGNETTI COMPANIES,28007,Priest Ranch Sauvignon Blanc,12.41,18.99,750.0,120.0,1489.2,0.0,0.0,0.0,0.0,144929.24,-1489.2,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,26331,Cristom Estate Pnt Gr Eola A,12.41,18.99,750.0,120.0,1489.1999999999998,103.0,1955.9700000000005,103.0,11.380000000000003,144929.24,466.77000000000066,23.8638629426832,0.8583333333333333,1.3134367445608386
10754,PERFECTA WINES,24052,Poochi Poochi Sparkling Sake,9.73,14.99,300.0,153.0,1488.69,133.0,1993.6700000000005,133.0,5.630000000000002,28720.52,504.9800000000005,25.329166812963045,0.869281045751634,1.3392109841538538
10754,PERFECTA WINES,20516,Ch Le Gay Pomerol,67.56,99.99,750.0,22.0,1486.3200000000002,64.0,6399.359999999999,64.0,7.15,28720.52,4913.039999999999,76.77392739273927,2.909090909090909,4.305506216696268
9165,ULTRA BEVERAGE COMPANY LLP,24496,Luce Brunello Montalcino 10,70.74,103.99,750.0,21.0,1485.54,21.0,2183.79,21.0,2.34,68054.70000000003,698.25,31.974228291181845,1.0,1.4700310998020922
4848,LAIRD & CO,27488,Stival Pnt Grigio,8.84,12.99,1500.0,168.0,1485.12,174.0,2260.26,174.0,39.15,1043.69,775.1400000000003,34.2942847283056,1.0357142857142858,1.5219376212023275
9744,FREDERICK WILDMAN & SONS,27139,Hecht & Bannier Bandol 11 Re,17.64,26.99,750.0,84.0,1481.7600000000002,33.0,890.6700000000001,33.0,3.64,3999.9299999999994,-591.0900000000001,-66.36464683889656,0.39285714285714285,0.6010892452218982
8320,SHAW ROSS INT L IMP LTD,4545,Capel Premium Pisco,10.21,13.99,750.0,145.0,1480.45,142.0,1986.5800000000004,142.0,111.85999999999997,3151.9200000000014,506.13000000000034,25.4774537144238,0.9793103448275862,1.3418757810125301
1650,Circa Wines,13669,Folk Machine Pnt Nr,12.33,18.49,750.0,120.0,1479.6000000000001,101.0,1956.4900000000002,101.0,11.350000000000001,211.96999999999997,476.8900000000001,24.374773190765097,0.8416666666666667,1.3223100838064341
7153,PINE STATE TRADING CO,24944,Sur de Los Andes Malbec Rsva,12.32,17.99,750.0,120.0,1478.4,116.0,2086.84,116.0,12.82,15884.819999999998,608.44,29.156044545820475,0.9666666666666667,1.4115530303030304
4425,MARTIGNETTI COMPANIES,2747,Speymalt Macallan 1993 20 Yr,123.07,159.99,750.0,12.0,1476.84,81.0,12959.189999999995,81.0,63.859999999999985,144929.24,11482.349999999995,88.60391737446552,6.75,8.774945153164863
17035,PERNOD RICARD USA,694,Hiram Walker Creme de Cassis,6.23,8.29,1000.0,237.0,1476.5100000000027,236.0,1956.4399999999996,236.0,247.7999999999998,123780.21999999997,479.9299999999969,24.530780397047543,0.9957805907172996,1.3250435147747026
10754,PERFECTA WINES,45016,Neal One Lane Bridg Cab Svgn,61.43,93.99,750.0,24.0,1474.32,2.0,187.98,2.0,0.22,28720.52,-1286.34,-684.2962017235876,0.08333333333333333,0.12750284877095883
4425,MARTIGNETTI COMPANIES,24423,Odette Est Cab Svgn,61.28,94.99,750.0,24.0,1470.72,0.0,0.0,0.0,0.0,144929.24,-1470.72,-inf,0.0,0.0
10754,PERFECTA WINES,27284,Ch Giscours Margaux 07,39.73,59.99,750.0,37.0,1470.01,30.0,1799.6999999999998,30.0,3.3100000000000005,28720.52,329.6899999999998,18.319164305161966,0.8108108108108109,1.2242773858681233
9165,ULTRA BEVERAGE COMPANY LLP,18269,Masi Serego Alighieri Amaron,49.0,73.99,750.0,30.0,1470.0,19.0,1405.81,19.0,2.1100000000000003,68054.70000000003,-64.19000000000005,-4.566050888811437,0.6333333333333333,0.9563333333333333
10754,PERFECTA WINES,23772,Ch Pontet Canet 12 Pauillac,86.45,133.99,750.0,17.0,1469.6500000000003,22.0,2947.78,22.0,2.47,28720.52,1478.1299999999999,50.14383705703953,1.2941176470588236,2.005770081311877
1392,CONSTELLATION BRANDS INC,22327,Saved Rose,14.83,22.99,750.0,99.0,1468.17,99.0,1388.0100000000002,99.0,11.040000000000001,79528.99,-80.15999999999985,-5.775174530442853,1.0,0.9454014180919105
8673,STE MICHELLE WINE ESTATES,24216,Dom Ste Michelle Extra Dry,8.78,12.99,750.0,167.0,1466.2599999999998,160.0,2201.400000000001,160.0,17.790000000000003,15919.700000000003,735.1400000000012,33.394203688561866,0.9580838323353293,1.5013708346405148
4425,MARTIGNETTI COMPANIES,27395,J Drouhin Hos de Bel Fleurie,17.44,25.99,750.0,84.0,1464.96,48.0,1247.52,48.0,5.280000000000001,144929.24,-217.44000000000005,-17.429780684878803,0.5714285714285714,0.851572739187418
90024,VINILANDIA USA,19158,Dom de La Petite Cassagne,6.45,13.99,750.0,227.0,1464.1500000000003,237.0,2916.630000000001,237.0,26.220000000000006,2802.6400000000003,1452.4800000000007,49.79994034210716,1.0440528634361232,1.9920295051736505
8673,STE MICHELLE WINE ESTATES,26062,Torres Garnacha 5G,6.45,9.99,750.0,227.0,1464.15,137.0,1368.6300000000006,137.0,15.120000000000005,15919.700000000003,-95.51999999999953,-6.979242015738328,0.6035242290748899,0.9347607827066902
4425,MARTIGNETTI COMPANIES,25623,Forest Glen Merlot Cal,5.44,10.99,750.0,269.0,1463.3599999999997,279.0,2519.210000000001,279.0,30.979999999999997,144929.24,1055.8500000000013,41.91194858705709,1.037174721189591,1.7215244369123124
9552,M S WALKER INC,24691,Ch Vignot 09 St Emilion Gr C,39.47,59.99,750.0,37.0,1460.3899999999999,37.0,2291.63,37.0,4.080000000000001,55551.819999999985,831.2400000000002,36.27287127503132,1.0,1.5691904217366597
9744,FREDERICK WILDMAN & SONS,26876,Pol Roger Brut Vintage,54.05,79.99,750.0,27.0,1459.35,152.0,12158.479999999998,152.0,17.080000000000002,3999.9299999999994,10699.129999999997,87.99726610563162,5.62962962962963,8.33143522801247
4425,MARTIGNETTI COMPANIES,25879,Firestone Santa Ynez Rsl,6.45,10.99,750.0,226.0,1457.7000000000005,198.0,2070.020000000001,198.0,21.89000000000001,144929.24,612.3200000000004,29.58039052762776,0.8761061946902655,1.4200589970501476
17037,Dunn Wine Brokers,19672,Ladera Stile Blocks Cab Napa,33.11,49.99,750.0,44.0,1456.8400000000001,35.0,1749.65,35.0,3.91,358.03000000000003,292.80999999999995,16.735347069413876,0.7954545454545454,1.2009898135690946
9552,M S WALKER INC,23353,Parducci True Grit 11 Cab Sv,10.95,15.99,750.0,133.0,1456.35,1322.0,21138.77999999991,1322.0,147.17999999999978,55551.819999999985,19682.429999999913,93.11052955752412,9.93984962406015,14.514903697600104
7153,PINE STATE TRADING CO,24602,Terre del Barolo Barbrsco 10,15.17,21.99,750.0,96.0,1456.32,73.0,1446.2700000000004,73.0,8.08,15884.819999999998,-10.0499999999995,-0.694890995457245,0.7604166666666666,0.9930990441661177
4425,MARTIGNETTI COMPANIES,15572,Seven Daughters Moscato IGT,7.43,10.99,750.0,196.0,1456.2799999999997,184.0,2022.1600000000008,184.0,20.559999999999995,144929.24,565.880000000001,27.98393796732211,0.9387755102040817,1.388579119400116
4950,LATITUDE BEVERAGE COMPANY,25892,Lila Svgn Bl 4 Pk Cans,7.23,10.99,250.0,201.0,1453.2300000000012,200.0,2198.0000000000005,200.0,7.6800000000000015,1609.9999999999995,744.7699999999993,33.883985441310244,0.9950248756218906,1.5124928607309227
4425,MARTIGNETTI COMPANIES,24183,CaRome Barbaresco Chiarmanti,55.84,85.99,750.0,26.0,1451.84,10.0,823.9,10.0,1.1,144929.24,-627.9399999999999,-76.21556014079378,0.38461538461538464,0.5674867754022482
10754,PERFECTA WINES,21366,Tamaya Svgn Bl,7.84,11.99,750.0,185.0,1450.3999999999999,190.0,2320.1000000000013,190.0,20.990000000000002,28720.52,869.7000000000014,37.48545321322361,1.027027027027027,1.5996276889134042
4425,MARTIGNETTI COMPANIES,16127,Lindemans Bin 90 Moscato,8.1,11.99,1500.0,179.0,1449.8999999999996,186.0,2377.140000000001,186.0,41.400000000000006,144929.24,927.2400000000011,39.006537267472716,1.0391061452513966,1.6395199668942695
9165,ULTRA BEVERAGE COMPANY LLP,25286,A Bichot Morgon Les Charmes,12.83,18.99,750.0,113.0,1449.79,488.0,9209.119999999977,488.0,54.10999999999993,68054.70000000003,7759.329999999977,84.25701912886352,4.31858407079646,6.35203719159325
90047,CRUSH WINES,25229,D Guillot Broux Blanc Les Ge,19.59,28.99,750.0,74.0,1449.66,17.0,492.83,17.0,1.8800000000000003,1457.7299999999998,-956.8300000000002,-194.15011261489767,0.22972972972972974,0.33996247395941115
10754,PERFECTA WINES,25158,M Lynch Bordeaux Rouge Medoc,10.06,16.99,750.0,144.0,1448.64,491.0,7370.089999999991,491.0,54.28999999999992,28720.52,5921.449999999991,80.3443377217917,3.4097222222222223,5.087592500552236
4692,KOBRAND CORPORATION,27775,Jadot Fixin 14,24.13,34.99,750.0,60.0,1447.8,4.0,139.96,4.0,0.44,9139.38,-1307.84,-934.438410974564,0.06666666666666667,0.09667081088548143
6785,PALM BAY INTERNATIONAL INC,26709,Fontanafredda Arneis Langhe,6.16,8.99,750.0,235.0,1447.6000000000001,179.0,1609.2100000000005,179.0,19.880000000000003,13605.409999999998,161.61000000000035,10.042816040168798,0.7617021276595745,1.1116399557888923
9552,M S WALKER INC,890,Sobieski Cytron Vodka,7.46,9.99,1000.0,194.0,1447.2399999999998,189.0,1888.1100000000006,189.0,198.44999999999993,55551.819999999985,440.8700000000008,23.34980483128635,0.9742268041237113,1.3046281197313514
516,BANFI PRODUCTS CORP,7361,Bolla Soave,8.6,12.99,1500.0,168.0,1444.7999999999997,150.0,2132.500000000001,150.0,33.33000000000001,8510.410000000002,687.7000000000012,32.24853458382185,0.8928571428571429,1.4759828349944637
9165,ULTRA BEVERAGE COMPANY LLP,20132,Jos Phelps Insignia 2010 Red,84.76,179.99,750.0,17.0,1440.92,66.0,8447.34,66.0,7.420000000000001,68054.70000000003,7006.42,82.94232267198906,3.8823529411764706,5.862462870943563
4425,MARTIGNETTI COMPANIES,765,Vincent Van Gogh Dutch Choc,20.58,27.99,750.0,70.0,1440.6000000000001,50.0,1399.5,50.0,39.44999999999999,144929.24,-41.100000000000136,-2.9367631296891847,0.7142857142857143,0.9714702207413577
9165,ULTRA BEVERAGE COMPANY LLP,21115,Wicked Smooth Merlot,5.29,7.99,750.0,272.0,1438.88,275.0,2213.2500000000014,275.0,30.43,68054.70000000003,774.3700000000013,34.98791370157012,1.0110294117647058,1.538175525408652
4425,MARTIGNETTI COMPANIES,21286,Elk Cove Five Mtn Pnt Nr,31.97,46.99,750.0,45.0,1438.6499999999999,44.0,2067.56,44.0,4.880000000000002,144929.24,628.9100000000001,30.417980614831013,0.9777777777777777,1.437152886386543
